video_id,interval,event_attributes,event
3c993bd2_0,"[1191.49, 1193.99]",pass,play
3c993bd2_0,"[1196.81, 1201.22]",pass,play
3c993bd2_0,"[1202.27, 1204.77]",pass,play
3c993bd2_0,"[1211.85, 1214.35]",pass,play
3c993bd2_0,"[1217.63, 1220.13]",pass,play
3c993bd2_0,"[1220.43, 1222.93]",pass,play
3c993bd2_0,"[1225.13, 1229.12]",cross,play
3c993bd2_0,"[1270.17, 1272.67]",cross,play
3c993bd2_0,"[1273.05, 1275.55]",challenge_during_ball_transfer,challenge
3c993bd2_0,"[1280.91, 1283.41]",pass,play
3c993bd2_0,"[1304.89, 1306.82]",pass,throwin
3c993bd2_0,"[1306.82, 1309.03]",pass,play
3c993bd2_0,"[1327.47, 1329.97]",pass,play
3c993bd2_0,"[1331.59, 1334.09]",pass,play
3c993bd2_0,"[1336.3, 1338.8]",pass,play
3c993bd2_0,"[1339.23, 1341.73]",pass,play
3c993bd2_0,"[1342.62, 1346.86]",pass,play
3c993bd2_0,"[1346.86, 1349.07]",ball_action_forced,challenge
3c993bd2_0,"[1349.24, 1351.74]",pass,play
3c993bd2_0,"[1355.45, 1357.95]",pass,play
3c993bd2_0,"[1358.14, 1360.64]",pass,play
3c993bd2_0,"[1366.87, 1369.37]",pass,play
3c993bd2_0,"[1384.88, 1387.38]",pass,throwin
3c993bd2_0,"[1388.95, 1391.45]",pass,play
3c993bd2_0,"[1393.84, 1396.34]",pass,play
3c993bd2_0,"[1397.72, 1400.22]",pass,play
3c993bd2_0,"[1400.77, 1403.27]",pass,play
3c993bd2_0,"[1403.52, 1406.02]",pass,play
3c993bd2_0,"[1408.0, 1410.5]",pass,play
3c993bd2_0,"[1413.75, 1416.25]",fouled,challenge
3c993bd2_0,"[1432.85, 1435.35]",pass,play
3c993bd2_0,"[1436.74, 1450.73]",pass,play
3c993bd2_0,"[1453.25, 1455.75]",pass,play
3c993bd2_0,"[1458.26, 1460.76]",pass,play
3c993bd2_0,"[1461.6, 1464.1]",pass,play
3c993bd2_0,"[1469.36, 1473.71]",pass,play
3c993bd2_0,"[1476.03, 1478.53]",pass,play
3c993bd2_0,"[1479.29, 1481.79]",pass,play
3c993bd2_0,"[1485.35, 1487.85]",pass,play
3c993bd2_0,"[1488.64, 1491.14]",pass,play
3c993bd2_0,"[1494.0, 1496.5]",pass,play
3c993bd2_0,"[1496.77, 1499.27]",pass,play
3c993bd2_0,"[1503.64, 1508.62]",pass,play
3c993bd2_0,"[1509.67, 1512.17]",ball_action_forced,challenge
3c993bd2_0,"[1515.3, 1519.94]",opponent_dispossessed,challenge
3c993bd2_0,"[1519.94, 1522.56]",pass,play
3c993bd2_0,"[1524.97, 1527.47]",pass,play
3c993bd2_0,"[1528.71, 1531.21]",pass,play
3c993bd2_0,"[1531.33, 1535.2]",pass,play
3c993bd2_0,"[1538.72, 1542.63]",pass,play
3c993bd2_0,"[1544.02, 1548.5]",pass,play
3c993bd2_0,"[1550.21, 1552.71]",ball_action_forced,challenge
3c993bd2_0,"[1554.13, 1556.63]",fouled,challenge
3c993bd2_0,"[1581.68, 1585.72]",pass,play
3c993bd2_0,"[1586.04, 1588.54]",pass,play
3c993bd2_0,"[1611.08, 1613.58]",pass,play
3c993bd2_0,"[1613.72, 1616.22]",pass,play
3c993bd2_0,"[1617.47, 1619.97]",pass,play
3c993bd2_0,"[1620.44, 1623.02]",pass,play
3c993bd2_0,"[1623.02, 1624.96]",ball_action_forced,challenge
3c993bd2_0,"[1624.96, 1627.44]",pass,play
3c993bd2_0,"[1628.18, 1633.14]",pass,play
3c993bd2_0,"[1633.67, 1638.66]",pass,play
3c993bd2_0,"[1639.23, 1643.96]",pass,play
3c993bd2_0,"[1646.38, 1648.46]",pass,play
3c993bd2_0,"[1648.46, 1650.79]",ball_action_forced,challenge
3c993bd2_0,"[1656.22, 1658.48]",pass,play
3c993bd2_0,"[1658.48, 1660.47]",ball_action_forced,challenge
3c993bd2_0,"[1689.19, 1691.69]",cross,throwin
3c993bd2_0,"[1692.92, 1695.42]",pass,play
3c993bd2_0,"[1703.14, 1705.64]",pass,play
3c993bd2_0,"[1706.35, 1708.85]",pass,play
3c993bd2_0,"[1715.26, 1717.76]",fouled,challenge
3c993bd2_0,"[1753.42, 1755.92]",cross,play
3c993bd2_0,"[1759.9, 1762.4]",pass,play
3c993bd2_0,"[1764.23, 1766.73]",pass,play
3c993bd2_0,"[1768.88, 1771.38]",pass,play
3c993bd2_0,"[1779.41, 1781.91]",pass,throwin
3c993bd2_0,"[1785.05, 1789.9]",pass,play
3c993bd2_0,"[1792.46, 1794.96]",pass,play
3c993bd2_0,"[1797.58, 1799.26]",opponent_rounded,challenge
3c993bd2_0,"[1799.26, 1801.94]",pass,play
3c993bd2_0,"[1806.0, 1808.5]",pass,play
3c993bd2_0,"[1813.84, 1817.93]",pass,play
3c993bd2_0,"[1823.29, 1825.79]",pass,play
3c993bd2_0,"[1827.01, 1829.51]",pass,play
3c993bd2_0,"[1830.09, 1832.59]",pass,play
3c993bd2_0,"[1832.98, 1835.48]",challenge_during_ball_transfer,challenge
3c993bd2_0,"[1859.35, 1861.6]",pass,throwin
3c993bd2_0,"[1861.6, 1864.23]",pass,play
3c993bd2_0,"[1866.36, 1868.86]",pass,play
3c993bd2_0,"[1869.12, 1871.62]",pass,play
3c993bd2_0,"[1904.31, 1909.56]",pass,play
3c993bd2_0,"[1911.68, 1914.18]",pass,play
3c993bd2_0,"[1916.57, 1919.07]",pass,play
3c993bd2_0,"[1919.98, 1922.48]",pass,play
3c993bd2_0,"[1923.92, 1926.32]",pass,play
3c993bd2_0,"[1926.32, 1928.63]",fouled,challenge
3c993bd2_0,"[1964.59, 1967.09]",pass,play
3c993bd2_0,"[1967.25, 1973.75]",pass,play
3c993bd2_0,"[1975.99, 1978.49]",pass,play
3c993bd2_0,"[1978.71, 1981.21]",pass,play
3c993bd2_0,"[1988.68, 1991.18]",pass,play
3c993bd2_0,"[1991.28, 1993.78]",pass,play
3c993bd2_0,"[1995.07, 1999.92]",pass,play
3c993bd2_0,"[2000.45, 2002.95]",pass,play
3c993bd2_0,"[2006.99, 2009.49]",pass,play
3c993bd2_0,"[2009.81, 2012.31]",pass,play
3c993bd2_0,"[2013.31, 2015.81]",pass,play
3c993bd2_0,"[2015.86, 2018.36]",pass,play
3c993bd2_0,"[2019.56, 2022.06]",pass,play
3c993bd2_0,"[2026.15, 2028.65]",challenge_during_ball_transfer,challenge
3c993bd2_0,"[2032.26, 2034.76]",pass,play
3c993bd2_0,"[2035.69, 2038.19]",fouled,challenge
3c993bd2_0,"[2093.07, 2095.57]",pass,play
3c993bd2_0,"[2095.67, 2098.17]",ball_action_forced,challenge
3c993bd2_0,"[2100.41, 2102.91]",fouled,challenge
3c993bd2_0,"[2158.79, 2161.29]",pass,play
3c993bd2_0,"[2188.14, 2190.64]",pass,play
3c993bd2_0,"[2192.23, 2194.73]",fouled,challenge
3c993bd2_0,"[2218.93, 2221.43]",pass,play
3c993bd2_0,"[2222.54, 2227.53]",pass,play
3c993bd2_0,"[2228.76, 2232.8]",pass,play
3c993bd2_0,"[2234.53, 2237.03]",pass,play
3c993bd2_0,"[2238.69, 2241.19]",challenge_during_ball_transfer,challenge
3c993bd2_0,"[2241.29, 2243.79]",fouled,challenge
3c993bd2_0,"[2260.12, 2265.08]",pass,play
3c993bd2_0,"[2266.86, 2269.36]",pass,play
3c993bd2_0,"[2271.25, 2273.75]",pass,play
3c993bd2_0,"[2274.23, 2281.32]",pass,play
3c993bd2_0,"[2282.2, 2286.93]",pass,play
3c993bd2_0,"[2287.68, 2290.18]",pass,play
3c993bd2_0,"[2290.32, 2292.82]",pass,play
3c993bd2_0,"[2293.07, 2295.57]",pass,play
3c993bd2_0,"[2296.43, 2298.72]",pass,play
3c993bd2_0,"[2298.72, 2300.8]",opponent_dispossessed,challenge
3c993bd2_0,"[2302.58, 2304.32]",pass,play
3c993bd2_0,"[2304.32, 2307.05]",fouled,challenge
3c993bd2_0,"[2315.04, 2319.42]",pass,play
3c993bd2_0,"[2320.16, 2322.66]",pass,play
3c993bd2_0,"[2323.01, 2327.45]",pass,play
3c993bd2_0,"[2335.11, 2337.61]",pass,play
3c993bd2_0,"[2339.73, 2342.23]",pass,play
3c993bd2_0,"[2343.94, 2346.44]",pass,play
3c993bd2_0,"[2350.44, 2352.94]",pass,play
3c993bd2_0,"[2357.0, 2361.71]",pass,play
3c993bd2_0,"[2362.18, 2364.68]",pass,play
3c993bd2_0,"[2367.76, 2375.1]",pass,play
3c993bd2_0,"[2376.22, 2378.72]",cross,play
3c993bd2_0,"[2399.7, 2402.2]",pass,play
3c993bd2_0,"[2402.93, 2405.43]",pass,play
3c993bd2_0,"[2410.03, 2412.36]",pass,throwin
3c993bd2_0,"[2412.36, 2414.91]",pass,play
3c993bd2_0,"[2419.92, 2424.07]",pass,play
3c993bd2_0,"[2424.9, 2427.4]",pass,play
3c993bd2_0,"[2428.79, 2431.29]",pass,play
3c993bd2_0,"[2434.77, 2437.27]",pass,play
3c993bd2_0,"[2437.5, 2444.52]",pass,play
3c993bd2_0,"[2446.02, 2448.52]",pass,play
3c993bd2_0,"[2452.1, 2456.93]",pass,play
3c993bd2_0,"[2457.24, 2459.74]",opponent_dispossessed,challenge
3c993bd2_0,"[2466.12, 2468.62]",challenge_during_ball_transfer,challenge
3c993bd2_0,"[2470.85, 2473.35]",pass,play
3c993bd2_0,"[2475.79, 2478.29]",pass,play
3c993bd2_0,"[2489.09, 2493.61]",pass,play
3c993bd2_0,"[2494.89, 2499.74]",pass,play
3c993bd2_0,"[2506.13, 2508.63]",pass,play
3c993bd2_0,"[2543.22, 2545.72]",cross,throwin
3c993bd2_0,"[2546.8, 2549.3]",pass,play
3c993bd2_0,"[2558.7, 2561.2]",pass,play
3c993bd2_0,"[2562.38, 2564.88]",pass,play
3c993bd2_0,"[2566.22, 2568.72]",pass,play
3c993bd2_0,"[2568.86, 2571.36]",opponent_dispossessed,challenge
3c993bd2_0,"[2599.4, 2600.76]",cross,play
3c993bd2_0,"[2600.76, 2603.47]",ball_action_forced,challenge
3c993bd2_0,"[2604.15, 2606.65]",cross,play
3c993bd2_0,"[2607.67, 2610.17]",cross,play
3c993bd2_0,"[2654.77, 2656.74]",ball_action_forced,challenge
3c993bd2_0,"[2656.74, 2659.64]",pass,play
3c993bd2_0,"[2659.64, 2661.61]",opponent_dispossessed,challenge
3c993bd2_0,"[2662.92, 2667.36]",cross,play
3c993bd2_0,"[2717.98, 2720.48]",pass,play
3c993bd2_0,"[2722.75, 2725.25]",pass,play
3c993bd2_0,"[2726.36, 2728.86]",pass,play
3c993bd2_0,"[2729.05, 2731.55]",ball_action_forced,challenge
3c993bd2_0,"[2731.59, 2734.09]",pass,play
3c993bd2_0,"[2735.21, 2737.71]",pass,play
3c993bd2_0,"[2737.84, 2740.34]",pass,play
3c993bd2_0,"[2744.78, 2747.28]",pass,play
3c993bd2_0,"[2747.4, 2749.9]",pass,play
3c993bd2_0,"[2802.22, 2804.72]",pass,play
3c993bd2_0,"[2806.04, 2808.54]",opponent_dispossessed,challenge
3c993bd2_0,"[2813.28, 2815.78]",pass,throwin
3c993bd2_0,"[2817.16, 2819.66]",pass,play
3c993bd2_0,"[2819.98, 2824.95]",pass,play
3c993bd2_0,"[2829.47, 2831.97]",opponent_dispossessed,challenge
3c993bd2_0,"[2833.64, 2836.14]",pass,play
3c993bd2_0,"[2839.51, 2846.77]",pass,play
3c993bd2_0,"[2849.06, 2856.13]",pass,play
3c993bd2_0,"[2857.61, 2860.11]",pass,play
3c993bd2_0,"[2869.66, 2871.42]",ball_action_forced,challenge
3c993bd2_0,"[2871.42, 2873.62]",pass,play
3c993bd2_0,"[2874.97, 2877.47]",pass,play
3c993bd2_0,"[2879.43, 2881.93]",pass,play
3c993bd2_0,"[2883.6, 2886.1]",pass,play
3c993bd2_0,"[2888.07, 2890.57]",pass,play
3c993bd2_0,"[2928.91, 2932.99]",pass,play
3c993bd2_0,"[2934.13, 2936.63]",pass,play
3c993bd2_0,"[2937.85, 2940.35]",pass,play
3c993bd2_0,"[2940.45, 2942.95]",fouled,challenge
3c993bd2_0,"[2956.52, 2961.11]",pass,play
3c993bd2_0,"[2966.66, 2973.01]",pass,play
3c993bd2_0,"[2973.55, 2978.43]",pass,play
3c993bd2_0,"[2978.48, 2980.98]",pass,play
3c993bd2_0,"[2983.57, 2987.66]",pass,play
3c993bd2_0,"[2991.4, 2993.9]",pass,play
3c993bd2_0,"[2996.47, 2998.97]",cross,play
3c993bd2_1,"[476.4, 478.9]",pass,play
3c993bd2_1,"[480.67, 484.95]",pass,play
3c993bd2_1,"[485.43, 487.93]",pass,play
3c993bd2_1,"[488.82, 491.32]",pass,play
3c993bd2_1,"[492.15, 496.84]",pass,play
3c993bd2_1,"[498.52, 504.77]",pass,play
3c993bd2_1,"[507.33, 509.83]",ball_action_forced,challenge
3c993bd2_1,"[513.79, 516.29]",pass,play
3c993bd2_1,"[517.71, 520.21]",pass,play
3c993bd2_1,"[521.05, 523.55]",pass,play
3c993bd2_1,"[523.97, 526.47]",pass,play
3c993bd2_1,"[530.25, 532.75]",pass,play
3c993bd2_1,"[534.4, 536.9]",challenge_during_ball_transfer,challenge
3c993bd2_1,"[556.93, 561.41]",pass,play
3c993bd2_1,"[566.8, 569.3]",opponent_dispossessed,challenge
3c993bd2_1,"[585.77, 588.27]",pass,throwin
3c993bd2_1,"[589.06, 591.15]",pass,play
3c993bd2_1,"[591.15, 594.04]",opponent_rounded,challenge
3c993bd2_1,"[596.18, 598.68]",pass,play
3c993bd2_1,"[604.03, 608.33]",pass,play
3c993bd2_1,"[613.76, 616.26]",challenge_during_ball_transfer,challenge
3c993bd2_1,"[617.51, 620.01]",opponent_dispossessed,challenge
3c993bd2_1,"[620.94, 623.44]",pass,play
3c993bd2_1,"[633.53, 636.03]",pass,play
3c993bd2_1,"[638.15, 640.65]",pass,play
3c993bd2_1,"[643.39, 645.89]",pass,play
3c993bd2_1,"[647.45, 652.01]",pass,play
3c993bd2_1,"[656.04, 658.54]",opponent_rounded,challenge
3c993bd2_1,"[659.78, 662.28]",pass,play
3c993bd2_1,"[663.97, 666.47]",pass,play
3c993bd2_1,"[670.07, 672.57]",pass,play
3c993bd2_1,"[676.6, 679.1]",pass,throwin
3c993bd2_1,"[680.38, 682.88]",challenge_during_ball_transfer,challenge
3c993bd2_1,"[719.71, 722.21]",ball_action_forced,challenge
3c993bd2_1,"[723.51, 726.01]",fouled,challenge
3c993bd2_1,"[844.9, 847.19]",pass,play
3c993bd2_1,"[847.19, 849.58]",fouled,challenge
3c993bd2_1,"[875.87, 878.37]",cross,play
3c993bd2_1,"[878.68, 881.18]",pass,play
3c993bd2_1,"[923.3, 925.55]",cross,play
3c993bd2_1,"[925.55, 927.98]",ball_action_forced,challenge
3c993bd2_1,"[955.58, 957.63]",cross,throwin
3c993bd2_1,"[957.63, 960.35]",ball_action_forced,challenge
3c993bd2_1,"[963.46, 965.96]",pass,play
3c993bd2_1,"[967.74, 970.24]",pass,play
3c993bd2_1,"[973.2, 975.7]",pass,play
3c993bd2_1,"[982.05, 984.55]",pass,play
3c993bd2_1,"[985.52, 988.02]",pass,play
3c993bd2_1,"[988.11, 992.81]",pass,play
3c993bd2_1,"[996.22, 998.72]",cross,play
3c993bd2_1,"[1001.63, 1004.13]",pass,play
3c993bd2_1,"[1006.21, 1008.71]",opponent_dispossessed,challenge
3c993bd2_1,"[1008.91, 1011.41]",fouled,challenge
3c993bd2_1,"[1037.75, 1044.39]",pass,play
3c993bd2_1,"[1046.66, 1048.43]",pass,play
3c993bd2_1,"[1048.43, 1050.75]",ball_action_forced,challenge
3c993bd2_1,"[1050.75, 1052.92]",pass,play
3c993bd2_1,"[1054.62, 1057.12]",pass,play
3c993bd2_1,"[1059.3, 1061.8]",opponent_dispossessed,challenge
3c993bd2_1,"[1061.98, 1064.48]",pass,play
3c993bd2_1,"[1069.3, 1071.15]",opponent_dispossessed,challenge
3c993bd2_1,"[1071.15, 1073.89]",pass,play
3c993bd2_1,"[1087.56, 1090.06]",pass,throwin
3c993bd2_1,"[1090.4, 1092.9]",pass,play
3c993bd2_1,"[1094.73, 1097.23]",ball_action_forced,challenge
3c993bd2_1,"[1103.27, 1105.77]",ball_action_forced,challenge
3c993bd2_1,"[1106.83, 1109.33]",fouled,challenge
3c993bd2_1,"[1146.72, 1151.71]",pass,play
3c993bd2_1,"[1154.05, 1156.55]",pass,play
3c993bd2_1,"[1157.11, 1159.61]",pass,play
3c993bd2_1,"[1162.17, 1164.67]",pass,play
3c993bd2_1,"[1167.26, 1171.07]",pass,play
3c993bd2_1,"[1173.95, 1176.45]",pass,play
3c993bd2_1,"[1177.51, 1182.03]",pass,play
3c993bd2_1,"[1188.21, 1190.71]",fouled,challenge
3c993bd2_1,"[1406.64, 1409.14]",pass,play
3c993bd2_1,"[1409.89, 1412.39]",pass,play
3c993bd2_1,"[1412.91, 1415.41]",pass,play
3c993bd2_1,"[1418.4, 1420.9]",pass,play
3c993bd2_1,"[1421.78, 1424.28]",ball_action_forced,challenge
3c993bd2_1,"[1424.91, 1428.64]",pass,play
3c993bd2_1,"[1433.08, 1435.58]",pass,play
3c993bd2_1,"[1436.57, 1439.07]",pass,play
3c993bd2_1,"[1441.59, 1443.95]",pass,play
3c993bd2_1,"[1443.95, 1445.94]",ball_action_forced,challenge
3c993bd2_1,"[1446.64, 1451.53]",fouled,challenge
3c993bd2_1,"[1479.16, 1483.54]",pass,play
3c993bd2_1,"[1486.08, 1488.58]",opponent_rounded,challenge
3c993bd2_1,"[1523.57, 1526.07]",pass,play
3c993bd2_1,"[1528.09, 1530.59]",pass,play
3c993bd2_1,"[1530.83, 1533.33]",pass,play
3c993bd2_1,"[1550.98, 1553.48]",pass,play
3c993bd2_1,"[1553.82, 1556.32]",ball_action_forced,challenge
3c993bd2_1,"[1570.95, 1573.45]",pass,play
3c993bd2_1,"[1573.95, 1576.45]",opponent_dispossessed,challenge
3c993bd2_1,"[1578.45, 1580.95]",opponent_dispossessed,challenge
3c993bd2_1,"[1583.06, 1587.24]",pass,play
3c993bd2_1,"[1591.22, 1593.72]",pass,play
3c993bd2_1,"[1597.07, 1598.11]",opponent_dispossessed,challenge
3c993bd2_1,"[1598.11, 1600.56]",pass,play
3c993bd2_1,"[1604.01, 1606.51]",pass,play
3c993bd2_1,"[1608.4, 1610.9]",pass,play
3c993bd2_1,"[1612.9, 1615.4]",opponent_dispossessed,challenge
3c993bd2_1,"[1620.35, 1626.94]",pass,play
3c993bd2_1,"[1627.07, 1629.57]",pass,play
3c993bd2_1,"[1630.99, 1633.49]",pass,play
3c993bd2_1,"[1639.09, 1641.59]",pass,play
3c993bd2_1,"[1642.22, 1644.72]",cross,play
3c993bd2_1,"[1699.59, 1701.41]",pass,throwin
3c993bd2_1,"[1701.41, 1703.94]",possession_retained,challenge
3c993bd2_1,"[1706.95, 1709.45]",pass,play
3c993bd2_1,"[1710.87, 1713.37]",pass,play
3c993bd2_1,"[1713.43, 1715.93]",pass,play
3c993bd2_1,"[1718.33, 1720.83]",pass,play
3c993bd2_1,"[1724.84, 1727.34]",pass,play
3c993bd2_1,"[1728.03, 1730.53]",pass,play
3c993bd2_1,"[1731.09, 1733.59]",pass,play
3c993bd2_1,"[1733.66, 1737.32]",pass,play
3c993bd2_1,"[1738.0, 1740.5]",pass,play
3c993bd2_1,"[1741.14, 1751.04]",pass,play
3c993bd2_1,"[1752.59, 1757.31]",pass,play
3c993bd2_1,"[1758.78, 1763.19]",pass,play
3c993bd2_1,"[1766.29, 1768.79]",pass,play
3c993bd2_1,"[1805.85, 1808.35]",pass,throwin
3c993bd2_1,"[1810.93, 1813.43]",pass,play
3c993bd2_1,"[1814.37, 1816.87]",pass,play
3c993bd2_1,"[1818.83, 1822.66]",pass,play
3c993bd2_1,"[1825.56, 1828.06]",pass,play
3c993bd2_1,"[1828.41, 1830.91]",pass,play
3c993bd2_1,"[1831.43, 1836.07]",pass,play
3c993bd2_1,"[1837.3, 1839.8]",pass,play
3c993bd2_1,"[1842.4, 1844.9]",pass,play
3c993bd2_1,"[1845.02, 1847.85]",pass,play
3c993bd2_1,"[1847.85, 1850.11]",opponent_dispossessed,challenge
3c993bd2_1,"[1850.11, 1852.12]",pass,play
3c993bd2_1,"[1852.3, 1854.8]",pass,play
3c993bd2_1,"[1856.54, 1859.04]",fouled,challenge
3c993bd2_1,"[1883.78, 1886.28]",pass,play
3c993bd2_1,"[1886.88, 1889.38]",pass,play
3c993bd2_1,"[1893.12, 1894.37]",pass,play
3c993bd2_1,"[1894.37, 1896.58]",opponent_dispossessed,challenge
3c993bd2_1,"[1909.99, 1912.49]",pass,throwin
3c993bd2_1,"[1913.53, 1916.03]",opponent_dispossessed,challenge
3c993bd2_1,"[1963.28, 1965.78]",pass,play
3c993bd2_1,"[1966.13, 1968.63]",pass,play
3c993bd2_1,"[1969.42, 1971.67]",ball_action_forced,challenge
3c993bd2_1,"[1971.67, 1973.89]",pass,play
3c993bd2_1,"[1976.61, 1979.11]",pass,play
3c993bd2_1,"[1981.13, 1983.63]",pass,play
3c993bd2_1,"[1984.64, 1988.3]",pass,play
3c993bd2_1,"[1988.86, 1991.36]",pass,play
3c993bd2_1,"[1991.76, 1994.26]",pass,play
3c993bd2_1,"[1996.78, 1999.28]",pass,play
3c993bd2_1,"[2000.84, 2003.34]",opponent_dispossessed,challenge
3c993bd2_1,"[2005.64, 2008.14]",challenge_during_ball_transfer,challenge
3c993bd2_1,"[2046.99, 2049.49]",cross,throwin
3c993bd2_1,"[2049.79, 2052.29]",ball_action_forced,challenge
3c993bd2_1,"[2057.83, 2060.33]",ball_action_forced,challenge
3c993bd2_1,"[2062.63, 2065.13]",pass,play
3c993bd2_1,"[2073.64, 2076.14]",pass,throwin
3c993bd2_1,"[2079.69, 2082.19]",pass,play
3c993bd2_1,"[2084.98, 2089.45]",pass,play
3c993bd2_1,"[2089.65, 2091.97]",pass,play
3c993bd2_1,"[2091.97, 2094.36]",fouled,challenge
3c993bd2_1,"[2138.03, 2140.53]",pass,play
3c993bd2_1,"[2144.09, 2146.59]",pass,play
3c993bd2_1,"[2147.86, 2150.36]",pass,play
3c993bd2_1,"[2152.1, 2154.6]",pass,play
3c993bd2_1,"[2154.65, 2157.15]",challenge_during_ball_transfer,challenge
3c993bd2_1,"[2218.58, 2221.08]",pass,play
3c993bd2_1,"[2223.05, 2227.12]",pass,play
3c993bd2_1,"[2235.26, 2237.76]",fouled,challenge
3c993bd2_1,"[2258.97, 2262.9]",pass,play
3c993bd2_1,"[2265.3, 2267.8]",pass,play
3c993bd2_1,"[2268.06, 2270.75]",ball_action_forced,challenge
3c993bd2_1,"[2270.75, 2274.94]",pass,play
3c993bd2_1,"[2275.62, 2278.12]",pass,play
3c993bd2_1,"[2281.04, 2283.54]",pass,play
3c993bd2_1,"[2287.12, 2289.62]",pass,play
3c993bd2_1,"[2291.77, 2294.27]",pass,play
3c993bd2_1,"[2295.37, 2297.87]",pass,play
3c993bd2_1,"[2299.12, 2301.62]",pass,play
3c993bd2_1,"[2317.75, 2320.25]",pass,throwin
3c993bd2_1,"[2323.36, 2326.93]",pass,play
3c993bd2_1,"[2328.4, 2337.63]",pass,play
3c993bd2_1,"[2353.69, 2356.19]",pass,play
3c993bd2_1,"[2356.68, 2359.18]",pass,play
3c993bd2_1,"[2364.41, 2369.22]",pass,play
3c993bd2_1,"[2370.39, 2372.89]",pass,play
3c993bd2_1,"[2373.19, 2382.16]",pass,play
3c993bd2_1,"[2383.54, 2389.59]",pass,play
3c993bd2_1,"[2390.51, 2394.55]",pass,play
3c993bd2_1,"[2417.88, 2420.38]",pass,play
3c993bd2_1,"[2421.68, 2424.18]",pass,play
3c993bd2_1,"[2426.23, 2428.73]",pass,play
3c993bd2_1,"[2431.99, 2434.49]",pass,play
3c993bd2_1,"[2434.59, 2437.09]",pass,play
3c993bd2_1,"[2437.32, 2439.82]",pass,play
3c993bd2_1,"[2444.1, 2448.62]",pass,play
3c993bd2_1,"[2454.42, 2456.92]",ball_action_forced,challenge
3c993bd2_1,"[2458.57, 2461.07]",fouled,challenge
3c993bd2_1,"[2473.63, 2476.13]",pass,play
3c993bd2_1,"[2478.77, 2481.27]",ball_action_forced,challenge
3c993bd2_1,"[2486.51, 2489.01]",pass,play
3c993bd2_1,"[2489.69, 2492.19]",pass,play
3c993bd2_1,"[2492.54, 2496.82]",pass,play
3c993bd2_1,"[2497.99, 2500.49]",pass,play
3c993bd2_1,"[2503.68, 2506.18]",ball_action_forced,challenge
3c993bd2_1,"[2510.15, 2514.86]",ball_action_forced,challenge
3c993bd2_1,"[2516.35, 2518.85]",challenge_during_ball_transfer,challenge
3c993bd2_1,"[2534.61, 2537.11]",pass,play
3c993bd2_1,"[2537.32, 2539.82]",pass,play
3c993bd2_1,"[2543.86, 2546.36]",pass,play
3c993bd2_1,"[2547.01, 2549.51]",pass,play
3c993bd2_1,"[2549.6, 2554.43]",pass,play
3c993bd2_1,"[2556.66, 2560.02]",pass,play
3c993bd2_1,"[2561.35, 2563.85]",pass,play
3c993bd2_1,"[2565.25, 2567.75]",opponent_dispossessed,challenge
3c993bd2_1,"[2601.83, 2604.33]",cross,play
3c993bd2_1,"[2607.15, 2609.65]",pass,play
3c993bd2_1,"[2609.71, 2611.51]",cross,play
3c993bd2_1,"[2611.51, 2614.5]",challenge_during_ball_transfer,challenge
3c993bd2_1,"[2624.59, 2627.09]",pass,play
3c993bd2_1,"[2644.2, 2646.7]",pass,throwin
3c993bd2_1,"[2646.81, 2649.31]",pass,play
3c993bd2_1,"[2650.35, 2651.55]",pass,play
3c993bd2_1,"[2651.55, 2654.06]",opponent_dispossessed,challenge
3c993bd2_1,"[2654.78, 2657.28]",pass,play
3c993bd2_1,"[2695.18, 2699.94]",cross,play
3c993bd2_1,"[2707.49, 2709.99]",pass,play
3c993bd2_1,"[2710.21, 2712.71]",pass,play
3c993bd2_1,"[2714.59, 2717.09]",cross,play
3c993bd2_1,"[2749.23, 2751.73]",pass,play
3c993bd2_1,"[2755.93, 2758.43]",pass,play
3c993bd2_1,"[2759.78, 2762.28]",cross,play
3c993bd2_1,"[2765.79, 2768.29]",pass,play
3c993bd2_1,"[2772.18, 2777.04]",pass,play
3c993bd2_1,"[2780.37, 2782.87]",opponent_dispossessed,challenge
3c993bd2_1,"[2833.77, 2836.27]",pass,throwin
3c993bd2_1,"[2838.3, 2840.8]",pass,play
3c993bd2_1,"[2841.51, 2844.01]",pass,play
3c993bd2_1,"[2846.04, 2848.54]",pass,play
3c993bd2_1,"[2852.89, 2855.39]",pass,play
3c993bd2_1,"[2859.42, 2863.97]",pass,play
3c993bd2_1,"[2865.94, 2868.44]",pass,play
3c993bd2_1,"[2869.57, 2872.07]",pass,play
3c993bd2_1,"[2873.29, 2875.79]",pass,play
3c993bd2_1,"[2876.57, 2879.07]",pass,play
3c993bd2_1,"[2879.53, 2882.03]",pass,play
3c993bd2_1,"[2883.3, 2885.8]",pass,play
3c993bd2_1,"[2887.48, 2889.98]",ball_action_forced,challenge
3c993bd2_1,"[2895.61, 2898.11]",pass,play
3c993bd2_1,"[2899.93, 2902.43]",cross,play
3c993bd2_1,"[2906.54, 2909.04]",pass,play
3c993bd2_1,"[2910.49, 2912.99]",pass,play
3c993bd2_1,"[2914.13, 2916.63]",pass,play
3c993bd2_1,"[2918.62, 2921.12]",pass,play
3c993bd2_1,"[2923.95, 2926.45]",pass,play
3c993bd2_1,"[2927.14, 2929.64]",pass,play
3c993bd2_1,"[2930.85, 2933.35]",pass,play
3c993bd2_1,"[2934.52, 2939.5]",pass,play
